Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Brunei Darussalam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,,,,,,,,,,,,,,,,,,,,,,15.7079646,10.98636728,12.20657277,7.43902439,7.931034483,9.775641026,8.978145304,7.811691671,,,,12.34507898,15.6486848,9.013806706,8.958130477,8.380349525,9.577884836,7.673291803,5.311696373,5.085977234,4.652028284,4.220432024,4.531119264,3.848254932,4.34451634,4.917255441,7.12689583,6.590478861,6.434592369,4.419371699,6.134141121,2.958670591,2.479032546,2.458562223,2.320057421,2.230323059,2.100867343,2.100867344,
Central African Republic,,,,,,,,,,,,,,52.80455741,53.54279169,40.0811359,36.23617694,44.92273731,42.95197189,,22.3142125,22.4916388,-4.007412555,15.1760131,,1.320470717,-53.57185881,-14.83754895,4.296525348,2.749476622,6.426415764,10.16431343,-2.347049003,-0.386671216,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,,,,9.316770186,9.192982456,8.750792644,8.52173913,8.377659574,8.458656264,8.39431368,8.414224379,8.409159515,8.408697325,8.027821113,7.590364646,7.581554051,7.687426557,7.257616545,7.276736494,7.322761194,7.152052639,7.018216683,6.653940551,6.918084976,6.38885936,6.17539706,6.338289963,6.026333558,5.552621652,5.651757424,5.073000605,5.002823554,4.738652776,4.558512364,4.213137387,3.873782035,3.938998372,3.976833759,3.996903602,3.432718803,3.660838844,3.767754055,3.539776161,3.503090426,2.950554425,2.510451331,2.304590945,2.036009392,1.714655523,1.702900769,1.511508365,1.438653871,1.350503089,1.23398713,1.270864833,1.259884413,1.273982601,1.270415164,1.270415164,
Central Europe and the Baltics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,4.933985076,4.671374083,4.272030511,3.988178835,3.799283154,3.662346294,3.766960562,3.530346651,3.266752655,3.400456615,3.384868947,2.939955153,2.864944168,2.376734573,2.307255797,2.239456841,1.39845941,1.862481435,1.935608949,1.575066445,1.446889086,1.30438418,1.433553794,1.247255904,1.331120847,1.247457694,1.115289902,1.063471837,1.065824014,0.98813437,0.953537441,0.786570591,0.800883087,
Channel Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,,,,18.56287425,18.25396825,18.55670103,18.05309735,19.06666667,13.48221671,12.02731092,11.84257603,12.55183854,15.15044871,16.32908082,9.106819732,8.360995851,9.196916004,9.963333423,9.896691757,9.75613878,8.907735307,8.404476127,6.98024466,6.166751151,6.846592017,6.654408912,7.617248554,7.554373129,7.48519207,7.410388507,7.46344584,7.683049075,7.494355375,7.410780967,7.025543466,,,,,,,,,,,,,,,,,,,1.944162748,2.20067518,2.155529249,1.711120964,2.107557731,1.332279868,
China,,,,,,,,,,,,,,,,,,,,,18.27355696,19.47410581,17.01089777,14.85545871,13.74818946,14.09935622,14.49155554,14.12119204,13.95770491,14.38953833,14.79296383,13.55555556,12.91287246,13.19191985,13.70413074,11.70408411,12.03778517,11.9131186,11.75111098,11.4430951,11.22310673,11.1704832,10.64425792,10.60484575,10.43222269,10.61467144,10.38546416,9.975483433,9.975483433,9.975483433,9.975483433,9.991916343,9.991916343,9.991916343,9.991916343,9.991916343,9.991916343,9.991916343,9.991916343,
