Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.61769564,10.19018438,7.934108101,9.876556622,5.227691406,4.435452545,4.513374553,6.368501322,7.522478852,14.53776812,5.573639709,6.839075406,6.096474538,6.669823084,3.560315865,3.655540552,3.842440903,2.765174358,2.76981487,
Ghana,,,,2.255639098,1.857996019,3.42563517,2.48361504,3.97686923,2.770059048,4.444444444,2.941325368,3.610013175,2.447903124,1.584278656,3.137479972,2.148873371,2.759828772,1.579290134,1.862323758,1.780793703,1.273188548,1.372920506,1.695685736,1.456499433,0.528967055,0.576565572,0.362467631,0.769889577,,,,,,1.699013246,0.246353879,0.24635434,0.246353781,0.246354037,0.246353889,0.246353923,0.246353852,0.246353824,0.246353857,0.585340913,0.450184782,0.449898561,0.449622166,0.449508016,0.449343821,0.618613489,0.618613479,0.618613478,0.618613478,0.794739209,0.794739209,0.79473921,,,,
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.787339134,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,,,,7.862212137,7.917918532,7.819917759,7.230399899,6.8275624,8.314486824,6.830778557,7.084845957,7.854031783,7.428777497,7.535634467,7.516924661,8.377469769,9.439767348,9.310301337,9.327524443,9.366132983,9.43409273,10.23534274,8.721953197,7.788027129,7.542173708,7.503065034,6.451209999,6.427312254,6.458859925,7.445118757,7.111896968,7.587751879,6.58033785,10.69493699,10.61405378,10.26055309,11.11628372,10.89933407,11.39376394,11.617487,11.61748699,12.28601317,12.28601316,11.77901723,10.54391981,8.997897547,10.43202949,10.30548214,10.59556042,9.816463048,8.812337593,9.259599153,9.284541281,9.249341495,9.280745103,8.218926653,7.30310658,7.314342011,7.314342185,
Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,,,,,,,,,1.251968822,,,1.358035795,2.190046897,1.848840576,1.560712295,2.073738455,1.799795018,1.540990343,1.614560399,1.845043666,1.762558227,1.771871539,1.218292339,1.112075594,1.099632042,0.978378788,1.038648829,1.231344935,1.133245279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",,,,,,,,,,,,,,4.891555145,5.712642576,5.204025903,4.918221608,4.433206004,4.544682297,4.65355164,4.953340084,5.513474635,6.016087217,6.195806969,6.315454222,5.975272046,5.71590266,5.976090435,7.73891392,8.236507466,11.71739339,11.57863856,11.98766108,11.64141253,11.89884005,13.637852,13.16035027,13.90149584,15.10959929,12.43936929,11.70702335,9.762093448,10.04790957,10.58081078,21.849909,24.96907625,28.45322073,24.11851265,26.53345175,25.80223474,31.50939618,28.31414567,26.54572381,25.33732287,25.93271104,26.86477019,26.03886398,25.8944815,25.89298605,
Honduras,,,,0,0,0,0,,0.271630986,0.287462225,0.264026403,0.21746353,0.24777286,0.246962832,0.318666402,0.443041683,,,,,,0.377254534,0.572198556,0.712966852,0.93494015,1.032969149,0.997765976,1.078624706,1.123335,1.159162117,1.416554338,1.154381628,1.1174402,0.938069479,0.987862116,0.915065745,0.906343469,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,18.44204623,17.70834447,18.46139793,19.07561216,12.51815144,13.38168732,13.75587268,13.75587312,13.75587311,13.75587311,13.75587311,,,,,,,,,,,,16.15401148,17.32854106,19.824694,17.95108872,16.70878816,15.67484712,15.84078311,17.29773485,14.83151173,15.26277602,15.26277602,
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,,,,20.47413793,20.10512484,17.66601289,17.15667059,17.68974542,19.17779849,17.46632626,18.15117959,17.74901272,16.92520958,16.40615749,16.96075849,17.91999231,18.3599486,19.66345434,19.15503548,18.51598564,16.6510563,17.33882556,19.19802252,19.47756196,19.19942185,20.0961037,21.30485409,19.84530316,17.43909866,17.17946275,16.45713278,14.93006984,11.7677954,11.69376909,11.84677359,13.15625485,15.57769468,20.16958091,26.908697,27.40230276,27.02659235,26.37619588,24.75774675,28.8935977,29.45736722,30.08779718,31.23581164,30.08068194,31.30884536,39.73018722,40.7699119,42.75579261,41.17026584,42.81194434,43.28605121,43.69217293,40.29864703,39.75388842,39.75421729,
IBRD only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,,,,,,,,,,,1.364034945,1.320208541,4.767049416,4.706036788,7.21155748,5.929060778,6.915879192,7.508629494,6.64858536,7.331497744,7.976470588,11.81118457,9.395875514,7.753679224,6.906602175,6.274041238,6.925954227,7.306699447,7.022873141,7.906265775,8.836858672,8.423756316,9.210603442,10.46144139,12.67786104,12.95764211,12.30407121,12.30407121,14.37422806,14.0190608,20.2294526,13.96080663,17.29343379,17.43899698,18.55798478,20.11001348,17.95291426,17.84184037,17.84176624,18.35629359,21.85342172,20.36561938,20.21838346,16.8479012,16.71248015,19.25268957,19.25269254,19.25269254,,
IDA only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,,,,13.24279521,14.21688113,15.34348483,15.10483136,15.62100999,14.57560817,14.544345,13.98847437,15.79966523,14.29949103,12.80200004,14.79761329,15.02333541,15.78476694,15.33677459,15.48443546,15.79338773,16.94865839,17.84891144,17.87721883,17.17377936,17.62720796,17.62773114,17.7658182,16.09294501,15.0845236,16.85681951,17.47622321,18.15660758,17.12861314,14.65095723,14.92398524,18.10777651,18.96785616,16.52034561,15.33975355,16.13395942,15.60869871,16.75125713,15.90663562,17.1444368,16.92019069,18.58105633,16.54970813,15.59109594,17.90563711,19.62208761,19.05178401,18.53544309,19.6451162,17.18759726,18.92663872,19.83579155,19.41785723,19.41785678,19.41785679,
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,,,,7.63906795,8.269612691,7.449380085,7.424733563,6.99847321,7.322617935,7.847052847,7.817772998,6.923148564,7.099167328,8.499674282,9.263289084,9.206885588,9.684388128,9.490361683,10.39898676,9.863026365,11.19694731,12.03208512,12.48335546,14.98874101,16.06546603,16.19013928,17.87014876,17.99067463,17.79325107,17.64989748,16.94742556,18.29282165,16.43299389,15.33866528,14.85705597,21.18956221,17.56031084,17.96811777,15.72847464,19.69225278,19.51300966,15.98723495,11.39548927,9.783306417,11.77567789,14.20834189,15.67845343,14.30105783,13.55797352,13.254314,13.40872124,11.47781907,12.8603962,11.81123972,11.74395486,0.235076235,0.115089147,0.257139972,0.257139972,
"Iran, Islamic Rep.",,,,7.844398822,10.03023204,7.897173095,9.155164366,8.662356119,8.619536158,10.98241275,11.15825868,10.37138927,9.353217317,8.820386354,8.161174663,9.630532633,10.18662374,9.758713137,9.758713137,7.183599706,7.418043422,11.41522072,11.92236839,14.24971363,15.63095692,13.65157244,9.167375892,11.12486721,10.52855407,12.01437786,15.39505428,16.87668767,11.29981503,11.21874591,14.10894575,15.08559382,14.90346754,18.7029276,16.49036954,17.06667318,19.66611219,23.97253191,21.09798882,25.41435638,22.31879761,23.53047273,24.41551575,19.95307595,20.10406683,22.52859577,21.57386521,17.62214952,9.385194121,10.69396784,15.79901318,14.88957572,17.72138595,17.72138596,17.72138596,
Iraq,,,,6.652949246,6.752845842,5.355044485,6.062212796,6.194114003,6.338091933,6.458633653,6.637612349,8.103392569,6.993998909,6.247081894,9.75782844,6.672597865,8.106318577,8.918656572,,,,,,,4.984350305,5.136593857,5.289331406,2.117627163,,,,2.660468062,2.944035861,,4.092995065,4.436712657,4.30150334,2.152354097,,,,,,,,,0.043599491,2.154014281,0.982800144,1.516039497,1.676357355,2.058332506,-0.515800787,0.886660287,1.817604733,1.835040275,2.106908999,1.673936763,1.673929493,
Iceland,,,,,,,,,9.83321301,9.465818712,9.298650265,10.80214604,10.18392936,9.984692285,10.27053199,9.413560584,8.95938065,9.299584785,9.027855508,9.285770644,3.968126207,3.387101032,4.035365722,3.472449715,2.811947014,2.934195243,3.480846384,3.504894405,3.532270946,2.412818304,2.302124588,2.366885158,2.670660628,2.464339134,1.783938035,1.995453807,2.363260938,8.92173029,8.502265818,8.445043412,7.96410544,7.291197783,7.926559157,7.651059503,7.823716912,8.780452057,8.780533183,8.781009845,8.781009844,8.781009844,8.781009845,9.164138557,9.164138557,9.164138557,9.164138557,9.629791432,11.87114373,11.24848623,10.48151975,
Israel,,,,11.75799087,12.37361579,13.53730092,12.73779983,9.929078014,11.77525403,12.88685946,14.45523193,13.77689387,13.84659581,13.38135695,14.17119108,14.52502341,16.40046601,13.20353445,12.64642344,12.46993472,13.17134781,12.98946938,10.66801756,10.37306642,11.34322698,11.20458891,11.70241385,10.07152841,9.04074999,9.04074999,10.01362398,9.996818833,9.849666984,9.053415819,8.559138526,20.28690072,22.51760055,23.41850895,24.29288517,25.60049686,31.89445751,23.74479897,20.78683712,21.08839987,22.33897716,21.16130788,22.26712621,23.2637683,22.92167025,28.57435603,24.8403184,35.6090611,41.08083856,39.13715944,40.70786978,37.9151768,37.79761651,37.79729453,37.79729453,
Italy,,,,,,,,17.61895107,17.48077507,16.85230052,17.61034406,17.91491832,18.19202045,18.2538677,18.22691906,20.34478467,20.54848543,20.46692716,20.95083882,19.7850114,20.20504614,21.13155499,21.90697712,22.50768178,22.63612861,23.30646733,22.91782883,22.40149551,24.46892363,25.08631712,24.09907364,23.20803506,24.35719689,23.87632191,24.27172037,22.69764052,23.09524129,23.79290958,22.63741342,22.20901624,22.67527167,22.94073717,21.83845537,22.11703467,22.13928815,22.42955866,23.28403422,23.16220677,24.3942599,26.97096606,28.29592823,28.12432915,28.94707132,29.10973338,29.66831787,29.50802899,29.58869613,30.30902357,30.30901239,
Jamaica,,,,4.146054181,4.450160523,5.20445401,5.591829758,5.617647059,5.284526648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,,,,3.179190751,2.974595843,3.774959918,2.991395536,1.945762712,1.633126935,3.970689547,4.695136608,0.28454899,,,1.207969288,2.567352095,2.233093417,2.430511216,4.814670043,1.255885094,0.074439225,1.58175137,1.25253407,1.067825009,0.709788576,0.871279684,0.804147871,0.804133849,1.368537346,1.263876088,1.737381883,2.096026299,2.162254244,2.745405728,5.104500908,4.016981525,2.366532357,3.619521604,3.511226614,2.528023161,2.671499347,2.984406959,3.04190857,2.960577534,2.942340467,3.24760957,3.118217004,2.924728426,4.105916108,4.44483639,3.890353058,3.424065065,3.400695303,3.538390007,3.204022112,3.73488114,3.256114552,3.221625864,3.22162586,
Japan,,,,19.14010094,19.28274787,19.05421631,18.72589867,19.80161267,21.62119257,21.01028103,21.72688292,21.73990095,21.10645567,20.8771853,21.33982736,22.10597189,21.92044775,21.9243831,20.77998292,20.42007504,21.15832412,22.35407636,22.59127234,22.59659368,22.65098754,23.93520259,22.80689153,22.16120111,22.67628011,23.61445983,24.91132417,24.61078281,23.96853186,23.20065001,30.88874248,32.09213805,33.24585821,33.49021179,33.39431056,32.99605843,33.90225755,32.89790938,35.04834042,35.97319247,36.32458422,37.20775206,38.37536837,39.19763599,39.24072672,35.28624702,37.53614917,43.33726544,38.14941445,38.38835595,39.58436939,46.01210537,45.20382316,45.20382316,45.20382316,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.964926715,7.454943491,7.537550456,8.387256435,8.997807985,8.92750297,6.598674162,6.053195287,6.818442929,6.818441782,
Kenya,,,,11.32364548,14.26669356,13.71021343,10.01428061,10.13639486,9.870992389,8.77576903,9.365120055,8.382325407,9.760487841,8.004717552,7.792910547,8.492268135,6.522976511,5.91645048,7.247497055,7.733534297,9.361291581,7.960309035,8.279104305,8.293337691,7.358779193,7.140586542,7.272166523,6.551721659,5.401590217,5.248379563,4.833385616,4.715623901,4.517611026,4.24403183,4.314720812,4.066462615,4.360587002,3.950532463,3.839232154,2.558630704,2.354494667,2.430419836,2.512010083,2.625460515,2.940145054,2.131242721,4.081980575,3.274535515,2.79068722,5.247925766,5.281217324,4.915123386,4.936528222,5.211275668,5.304852434,5.752912583,4.497628565,3.895893831,3.744585416,
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.786252054,1.891476842,1.859311881,1.891476862,1.891476867,1.822945514,1.381794647,3.749927727,1.378791275,2.027279038,4.258004356,2.666257431,2.085239291,1.426235023,1.925106541,2.477800572,2.478616491,1.050355377,0.746220167,0.746220165,,,
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,0.13068676,,,,,,,,,,,,,,,,,,,
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",,,,5.537459283,4.719083449,6.098654709,8.141025641,6.662389577,6.631122959,7.967939651,6.82606315,5.450581395,5.35972423,6.671501088,6.878036308,6.281416121,7.894284803,11.17582948,10.69976931,10.31927634,9.3446909,10.34313474,11.56447527,12.48087223,13.00803115,13.80708382,13.82093547,14.3324788,14.4076767,15.1910508,30.15188979,29.88896993,29.01730853,30.0645946,32.75263475,36.08677383,36.49607384,37.03171939,35.160949,38.94205647,41.29710564,41.09716851,42.27381906,43.02143312,44.35739273,43.96997375,46.28571083,49.52987505,47.94784159,50.18257425,49.79954665,49.26276989,48.33147595,48.81676515,48.62532854,48.73387316,47.43563,48.33114387,48.33114538,
Kuwait,,,,,,,,0.253749859,0.638127435,1.075231761,0.973904065,0.636232111,1.153521389,2.500357194,2.459122761,1.489848713,1.451878523,2.33418101,1.551135776,1.43874366,3.159658163,4.329004329,4.456556589,2.299465241,3.596889177,3.288100209,2.212461363,1.598837209,1.820433437,1.355787596,0.95750351,5.375046803,5.142916469,4.956259996,3.078543358,2.181988088,1.951579877,1.847799009,2.486002982,2.44872913,2.276563872,3.005819663,2.420242024,2.040816327,2.051405336,1.817818828,2.533181312,2.601356279,2.89967642,3.020864079,2.589930067,1.814138504,1.530849539,1.430168481,1.800122806,2.414477361,2.874808541,3.501150422,3.50115044,
Latin America & Caribbean (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.081717063,7.622457718,7.622457718,7.622457718,7.622457718,7.622457718,7.622457717,7.622457718,7.622457718,0.917711837,0.917711837,0.917711837,0.917711837,0.917711837,0.917711837,0.917711837,0.917711837,0.917711837,0.917711837,,
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.953367388,,,,,,,,,2.492423087,,,,,,,,,,,,
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,,,,,0.82815735,1.027900147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,,,,,,,8.007026165,7.144770921,8.477306251,7.812079091,6.663274454,5.852071534,4.761783288,4.959954466,4.571626978,,,,,4.787608543,2.459661551,2.19853431,1.260804575,1.569506726,,,,0.722152013,1.261435538,2.549033008,3.289136801,2.908510264,3.216026081,2.71557116,2.668240915,3.006388694,2.721408744,4.050753404,3.77819433,6.634868819,4.006353343,2.979769385,,,,,0.376411043,2.448068988,7.230784101,2.241287431,2.252584997,2.228086878,2.118685371,1.861871661,1.908196987,1.297419485,1.38735392,1.398269861,1.398269861,
Lower middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Late-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3332903,14.01240392,12.72244539,11.69550593,11.19807892,8.761210726,10.15133489,9.88375926,12.80211991,11.72007627,12.19463117,10.98544718,12.10125287,13.51627618,12.82015557,12.23044514,13.10766213,15.15914767,15.96769535,
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,10.36681854,10.97134907,12.44445109,11.96176262,11.9829573,13.3783896,12.16395141,12.36842789,11.38261428,11.33536334,5.891009118,8.318393788,8.451991046,7.471100973,8.269762253,8.656601237,7.464708259,7.488414974,7.64221697,7.690233558,8.071664585,7.604673308,8.013084943,5.25593831,1.61971836,1.79994981,1.620165658,15.47945259,16.78524754,15.28432693,16.79227811,13.54948389,13.18850579,12.98320845,
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.07691089,16.03905494,15.29212899,12.28322241,8.732107852,8.257358896,7.452584474,7.826680578,8.54413327,7.377506857,7.907602158,8.657393093,8.568193021,8.511963517,9.731926465,15.53949991,15.57064329,13.43405615,14.64110506,15.53156298,14.82472053,15.17937169,16.32075368,15.78253204,16.94730435,17.75377972,
"Macao SAR, China",,,,,,,,,,,,,,,,,,,0.912212921,1.312551272,0.896708462,0.958588957,2.098114737,1.793798582,1.115840331,1.136922037,1.016897894,1.1626178,1.31158619,1.123957188,1.049202889,1.512359946,1.039278967,1.108487101,0.907976988,1.028139866,1.448851843,3.173977173,2.343133137,2.561709596,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,,,,,,,,,,,,,,,,,7.954586447,8.626508762,8.208174579,7.431201392,6.675697599,7.238396392,7.238396394,6.762527616,6.77059272,4.287404634,4.829546941,4.597936106,4.716162593,5.749837617,5.608861807,5.310326145,5.182261045,5.546916966,5.274104888,4.688787185,4.71691981,5.63034063,4.443178582,4.619385967,4.198861325,4.71538577,4.484835329,4.818723374,4.694460677,3.659979891,3.63171729,4.656935696,5.852507976,4.784096429,4.657374057,4.654089508,,,,7.672652944,7.12255415,7.122554151,7.122554149,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.090771554,5.090771634,5.09077165,5.012401364,5.081360944,5.081360896,5.081360865,5.038475165,4.967058611,5.244826833,5.200219023,4.182636879,3.840131899,3.975629437,3.868390657,4.682146624,4.247977289,4.224203821,3.789907932,3.9086233,3.95959331,7.482201957,6.619575376,11.95889514,9.642448733,9.707910703,
Madagascar,,,,,,,,4.480539862,4.831947213,4.601746839,4.470180755,5.488123888,4.939407885,3.594142259,3.287043371,5.082750502,3.706515282,4.456483747,5.133664537,3.517225326,3.373248983,0.598059547,0.581158929,0.856592601,1.043777868,1.309167778,1.197199701,,,,,,,,,,,,,,,0.375940797,0.419578372,0.378118223,0.401206553,0.410460466,0.515962617,,,,,,,,,,,,,
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.591396368,2.591396367,2.591396367,,,,
Middle East & North Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,,,,,,,,,,,,,,,,,,,,,,,,,13.33796457,15.36901205,14.51529409,15.71553783,16.05646206,20.65722685,17.62140037,18.81712414,19.27525583,17.94893598,19.4341813,19.62011968,21.61222598,22.75852231,23.45905625,23.28303026,24.19782617,23.60094081,22.48289654,21.53278262,17.890452,18.04070583,18.01759386,17.87182957,16.82425419,19.57360778,21.83756571,23.06355216,25.20853052,25.11568348,27.22100892,28.08629246,29.6390743,30.77570253,30.77570253,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.815903198,8.943937419,7.075953678,6.17630812,7.056975156,7.894416293,8.113070584,8.812456706,10.99775131,5.726616317,9.441546224,8.928469973,9.220726234,9.011606597,8.636455492,1.2781651,3.999106173,4.693477424,5.129122814,4.766471269,4.191765531,4.397249576,4.363964999,10.39184442,6.146967119,11.52268542,6.262309578,13.40532683,19.93762836,19.93762836,19.93762836,19.93762836,
Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,,,,7.590528693,8.360493526,8.37237713,7.485701565,7.841403848,9.15192199,10.83901667,10.55143668,8.944356704,8.424980709,7.20456534,3.281266691,3.140700911,3.984131184,3.753046397,5.288984584,5.507175025,3.818531584,5.03050951,3.806532159,4.371643246,5.44393047,4.301889428,5.478528746,6.697947325,5.920912139,8.057242326,6.892402952,5.991922272,4.731460223,3.425311377,4.312773232,23.48933228,25.14483475,24.93217595,25.2248125,27.79716092,37.49510054,29.66865777,27.97108896,29.72346416,27.01406657,23.09443303,23.09823474,21.99899595,18.94256326,,19.05871028,,,,0.355522596,26.43102759,8.29780613,24.37875029,24.38131562,
Myanmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.170038821,1.861490889,2.130806016,2.422368044,3.415957396,3.557797727,,,,,,
Middle East & North Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.21204024,9.537181166,14.0737822,11.65439122,12.29026796,10.06348993,10.06348899,10.06348979,10.0634889,
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1.304366017,0.323158344,0.637169565,1.121040289,2.769581568,0.616035369,0.32202876,0.491556216,0.345061005,0.3404662,1.258837707,1.257746941,-1.947422987,1.331311726,1.224423941,0.583519881,0.165021534,-0.177825187,0.331648074,1.333168897,1.581097778,1.617428247,1.418336631,1.807434701,1.426411983,1.108872906,1.112932186,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,,,,,,,,7.223553578,7.653061224,3.926771027,4.061810155,4.443880142,3.783663477,4.322543129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,,,,,,,,,3.309219522,3.612960757,3.886284591,4.633345971,4.675258275,2.689676178,3.369642105,2.708058124,4.472720262,4.442401961,3.474542296,3.518803607,3.929084811,3.140950137,2.241163164,2.102980317,2.04841248,1.523530076,1.113450033,1.174802512,1.258439195,1.820993214,1.410284227,1.644135074,0.733863503,0.490685582,1.093898248,1.412785603,1.55560347,1.422921529,0.986505203,1.458471161,1.338687476,1.348281494,1.240005611,1.45754973,1.918704218,1.911480177,1.438820995,1.383989657,1.139933969,1.402202833,1.247608371,4.411492122,3.888127506,4.250912087,4.530637313,4.53045446,4.773229957,4.178862949,4.178862949,
Malawi,,,,,0.133749443,0.278067431,0.335249042,0.360576923,0.963871664,1.588483495,2.186632289,2.61627907,3.60069335,3.541355159,4.15601023,3.752345216,,,,2.296928223,0.453921461,0.500820082,1.902217742,0.726270581,1.011370132,2.092908032,1.757369615,5.812356979,6.520031422,7.041299932,1.398350663,2.032786885,1.425287356,0.886574726,3.534385017,2.265003346,3.293171657,2.619237892,4.539071869,0.52370063,0.261033128,0.758974136,0.663940367,-0.73193868,-0.55923251,1.456122857,0.732112463,1.021274994,1.506939106,0.692527112,1.189260224,1.189260224,1.189260225,,,,,,,
