Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.01371584,11.80864935,8.549856831,9.180120291,11.39568345,11.65960024,10.95489162,9.379579873,7.039848197,7.052004508,7.139766335,6.7778141,4.624203535,6.516587678,4.376937384,4.670632298,7.836922068,8.785446763,5.733525734,5.850888743,5.632389824,5.674412481,6.035569246,
Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.66666667,18.15336463,21.45575642,21.81619256,23.80718954,14.14234959,12.25854181,17.01977716,14.65483367,14.06202796,15.95717107,14.23821321,14.49140337,15.18814292,13.72105799,16.09928118,16.0992812,16.09928118,
"Bahamas, The",,,,,,,,,,,,,,,,,,,,,,,,77.53745752,,,46.75595521,18.93463004,,13.08045245,18.92745077,13.25637166,22.00897936,,,22.28658207,7.866591176,17.32269457,27.57325064,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.314980511,9.598044679,,,,,,,,,,,,,,,,,,,3.971947344,4.880169557,6.331697062,6.332152741,6.799627949,6.972931838,7.639767343,7.342586158,7.342586167,
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.04387384,18.04387384,18.0438738,18.04387382,14.24218357,15.61671944,22.86084582,20.53727141,14.02240126,21.00014668,25.01862361,16.44881467,18.57444594,18.57444594,
Belize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.037257551,2.792398873,13.48613217,14.11568634,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.951999131,3.95199785,3.951997966,3.947721631,3.947720713,3.947721238,3.947720542,3.947721652,3.947720583,3.947720982,3.947721212,3.947721202,3.947721644,3.94772089,3.947721226,3.947721348,3.947721777,3.930013395,4.879795183,3.726217688,4.271110904,3.386355899,3.386355847,
Bolivia,,,,,,,,,,,5.653710247,6.027820711,5.85885486,5.514403292,4.914150385,4.600585529,5.445544554,5.270779033,5.2237295,5.542662116,3.161298838,3.937470616,3.119795333,4.067945205,4.850979918,3.355538539,2.905431837,2.714932127,2.447144967,3.053815849,2.751492828,2.329952417,2.716784681,3.153459553,3.066833715,3.44287249,3.532598532,3.077854953,5.105267785,6.215308477,4.182323416,4.587745643,4.587747147,4.587747143,4.587747154,4.58774715,10.41693092,10.41693092,10.41693092,10.41693093,10.42680562,10.42680562,8.419686272,8.419686273,8.419686271,,,,,
Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.23411662,,18.7081304,21.68863897,21.36451891,21.00757608,12.85743489,12.6820643,12.92187486,14.47494025,12.38149294,12.06650426,12.00498466,12.06508551,12.04924397,11.27746398,10.74891991,11.19670626,11.03137779,10.35560969,10.47204602,10.44239926,10.4728983,10.90161639,11.26609228,13.97001561,13.7218335,13.78249759,13.78249759,
Barbados,,,,,,,,,,,6.540798137,7.011432655,10.70279345,9.659856093,7.753972646,8.244996023,7.739070131,8.876304656,9.525800219,10.29977898,8.400974408,5.309228684,9.132992862,10.49501009,9.849601761,9.830833953,10.42298559,10.22212334,13.2805375,10.69461367,14.14621064,28.24807865,30.6467399,32.55691094,29.43392728,29.07388144,30.3549077,30.35490514,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,,,,,,,,,,,,,,,,,,,,,,1.769911504,2.138465651,3.051643192,4.146341463,5.747126437,5.689102564,6.497341996,9.363683394,,,,7.095990279,3.744984396,7.297830375,4.170723791,,4.599678825,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,,,,,,,,,,,,,,3.001752848,2.601865488,3.509127789,2.863349131,6.811731315,9.85942991,,10.56574019,9.080267559,11.67477415,4.768726975,,6.027640941,9.673533309,6.794369775,5.264871023,5.931612003,6.367240665,7.877136487,10.49788864,9.245991129,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,,,,7.220496894,7.157894737,6.975269499,7.014492754,7.053413121,7.021505928,6.958750874,6.967519134,6.826512571,6.449874928,6.42225689,6.849387831,6.883627152,6.67920094,6.70854164,6.927600147,7.416044776,7.667000429,8.258229466,8.603763294,8.730255908,8.493674923,8.523231725,8.856877323,8.955097907,9.679366277,9.837152752,10.63426073,10.59089276,10.53385208,10.26379601,10.03392812,10.25995116,10.01911204,9.46612755,8.501469772,7.874575323,7.559708587,8.226908565,8.59048619,8.972939982,7.285930627,7.675344254,8.162101232,7.745443614,8.273215595,8.602640371,8.765243778,9.415901385,9.60614802,9.097413679,9.692689855,10.28045871,10.0683316,10.0227403,10.0227403,
Central Europe and the Baltics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.36076738,16.44252452,15.64001396,15.50078671,16.83416748,18.70915344,19.44366395,18.56196383,22.26449284,22.42060634,23.895129,23.72874848,23.32872331,23.57408884,21.98488361,23.9347791,24.16163014,23.90410923,27.16338023,28.11998661,,,
Channel Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,,,,8.383233533,8.333333333,9.278350515,9.203539823,7.733333333,5.872622002,5.094537815,4.901610018,4.976499862,6.950554285,9.653889745,7.593960428,8.070539419,8.665357724,9.43355531,9.003789102,7.575527127,7.593558049,8.900084589,9.656121653,8.391753578,8.030119777,8.131082364,8.198071319,8.372974171,8.549522751,8.728743554,9.862333035,10.74446108,10.8638905,11.34716739,11.16676093,,,,,,,,,,,,,,,,,,,11.93212769,3.388351243,2.323644872,1.784899603,14.22758221,,
China,,,,,,,,,,,,,,,,,,,,,11.34457265,11.45341104,11.58899844,11.8285571,11.99656268,10.04900044,10.18126924,11.25964695,12.016131,12.18125341,13.10734934,12.82596575,11.97657132,9.775361348,9.950140463,11.40622725,11.86766462,11.52884088,11.40961222,11.90875291,12.02819315,11.5254179,11.30855965,10.94559766,11.12380967,10.98995366,10.43523188,10.79360221,10.79360221,10.79360221,10.79360221,10.81138283,10.81138283,10.81138283,10.81138283,10.81138283,10.81138283,10.81138283,10.81138283,
Cote d'Ivoire,,,,,,7.298393152,5.822576215,5.970707385,6.775098149,6.981285185,6.318675525,7.025854276,6.692028359,5.91427899,5.442110511,7.291299,7.564864841,5.550420841,6.922209696,7.148391096,6.282395461,6.863641017,5.744952214,,,,6.313645621,6.324110672,6.994328922,83.80952381,,,,,11.21721625,10.81758259,11.88123962,12.0236984,,,,,,,,,,,,,,,,,,,,,,
Cameroon,,,,,,,,,,,3.359412987,5.728531458,5.597686726,,6.585336966,7.581648523,6.416819658,6.39217145,4.341994413,2.776195162,3.175166356,3.798735432,4.52122364,5.412643025,5.280261056,,,,,5.288994792,4.550447618,5.491977687,6.551937204,6.127121172,3.306216103,4.364544817,4.165877123,5.657020873,5.774188419,4.027922082,,2.156469018,10.15899401,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.339566522,6.036759612,5.493098438,-8.737745098,-14.13082584,-15.0864486,-18.67266436,-21.08138101,-10.30270288,-5.430955796,,,,,,,,,,
"Congo, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.339566522,6.036759612,5.493098438,-8.737745098,-14.13082584,-15.0864486,-18.67266436,-21.08138101,-10.30270288,-5.430955796,,,,,,,,,,
Colombia,,,,9.990875912,10.47421047,10.9948542,12.44122966,13.192595,12.83507125,12.23325975,11.03607183,10.73484922,11.25747556,12.3775373,14.32823744,12.73018317,11.82869987,10.88825797,11.89012461,11.90195292,10.12303421,11.62810228,13.21324743,12.69912324,12.88309015,12.84509154,12.00913308,14.41019212,13.10169853,13.84010359,14.19677693,15.86326538,15.44227006,17.87078272,15.99916027,16.44457027,15.32782053,15.87026893,16.50288477,16.87235871,16.06472821,15.64826618,15.49785905,15.46948667,13.94087217,13.12083575,12.7222638,12.04289424,13.26146673,14.01847059,16.71240633,13.9142592,14.40532538,14.34451417,14.26273387,16.11581917,16.80948056,17.28840574,17.28840574,
Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,,,,5.029440628,6.525616671,6.535790662,6.198584824,6.661239995,6.46795476,6.425787422,6.509139545,7.173029409,7.405277159,8.531452622,7.812182121,8.716581019,7.916872835,7.719754943,7.778772506,7.823350504,7.485783675,9.502929885,12.99953189,11.26854088,9.132215039,9.03529424,8.202830835,8.054737049,8.009660785,8.458003298,8.648219957,10.52164884,11.14065612,11.32284673,10.38267862,10.31148571,10.96572793,10.90863534,10.68683492,11.59071831,12.33440452,10.9546934,11.16711981,11.22885391,10.72348127,10.16461044,9.672036546,9.224203521,8.684190648,8.836710623,8.313554085,8.358886799,7.669139108,7.878957745,7.703262408,8.52070736,8.070602906,7.92039409,7.92039409,
Caribbean small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,,,,,,,,,,,,,,,,,13.02711743,11.55774201,12.55719817,12.35146349,12.07155222,8.326480889,6.877292431,7.555028338,7.549619737,7.818938874,8.368036276,7.997681101,7.326328772,8.255755214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,,,,3.113730747,4.350823917,3.82073874,3.106746491,3.56294569,3.627784286,3.319445997,3.504683244,3.452231665,2.963355423,3.074463388,3.666063159,3.352155334,3.59273705,5.051539337,3.706635139,3.198414353,3.57848312,3.392185231,3.57445769,4.03066842,3.336007244,3.602060643,3.692059493,3.880224563,4.356480645,4.212943552,3.877941766,4.279799687,4.341880109,5.187613845,5.68975588,5.188143028,4.91994945,5.148940404,5.431793883,5.497877317,6.275859763,5.966157393,5.672137229,5.39835849,5.656865873,,,,6.413314397,6.592671561,7.670643412,8.23766331,9.292328144,11.51796617,11.82976632,12.41916012,12.27537556,13.01922386,13.01922382,
Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.565523153,,,,6.676175482,,,,5.632490963,,,4.903356799,4.892729383,4.915974884,5.599539236,5.306830092,5.349974459,4.751246524,,,,,,
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21509359,8.96246702,9.768059397,9.793868511,10.12174937,9.979812378,9.923408438,10.29948236,9.982531278,10.16132948,10.93867794,11.81082023,11.4277865,10.88159802,10.51906698,10.43891902,10.38073862,10.38382717,10.46192661,10.28851396,10.28851376,
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,,,,6.102877071,6.283524904,6.239286939,6.745049505,7.407407407,8.530805687,8.382419574,7.510204082,7.609942639,7.454667562,8.029878618,8.747622929,8.461739358,8.830762352,8.677470988,8.785410109,9.203101798,9.524658348,10.10800332,10.26714268,10.7158639,10.58730316,10.3485642,10.02480555,10.41437001,10.88999447,11.21586146,11.50010191,11.46578293,11.60513022,10.99980018,11.13372725,8.728908348,9.110954286,9.895956496,9.831042708,10.15342202,10.42498378,11.14400998,11.62959393,12.69860624,12.83920953,13.0839022,12.68178412,12.31630796,,16.81618281,19.13074382,19.35910844,21.74833562,22.15714038,25.19708474,26.36369868,26.44859299,26.59348888,26.59366584,
Dominican Republic,,,,4.436660829,5.248281977,4.312420647,6.213969362,5.4218107,6.202817714,5.731669679,6.47755358,6.766707798,6.031273929,5.401146629,4.823393828,4.520136638,6.484847582,6.122196233,6.01468838,5.839368787,5.825227381,4.941742251,6.024096386,5.287029155,5.557423338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,,,,,,,,4.040895813,4.156171285,4.067674586,4.010695187,4.586097491,4.023697852,5.21247645,5.150120535,5.395256917,5.4017042,5.101904889,3.55754858,3.117801909,2.925398755,2.838521045,2.77971934,2.712727923,6.09260493,7.430019231,7.129128522,5.668479817,6.078096885,7.564772093,10.22642798,12.5028255,9.65733728,10.28409933,10.6921992,10.46012128,11.27832542,,,,,,,,,,,6.416742336,6.903651242,10.84890947,9.661527889,0.857418822,0.959707863,1.099085171,1.183982776,1.794752867,1.794752867,1.794752867,,
East Asia & Pacific (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
