Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.70287357,29.93897838,29.05405024,26.41353346,24.15916454,25.39160427,39.23249245,32.96169973,33.55682201,30.67426401,30.38848921,30.52695336,32.51318102,29.67757694,25.40796964,26.95218161,27.46285879,27.32919255,29.25787047,27.85676672,24.69931804,24.77417933,29.29281889,32.05992509,31.41895142,28.4315339,28.64206378,29.20776819,,
Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.33710767,14.33710767,14.33710767,14.33710764,14.33710773,14.33710772,14.33710769,14.33710767,14.33710763,14.33710769,12.55588178,18.66666667,18.15336463,21.45575642,21.81619256,23.80718954,25.7101782,23.54546233,28.24891356,28.24891356,28.25195073,25.38968343,25.54134995,24.55520137,25.25560426,22.17242371,22.17242368,22.17242369,,
"Bahamas, The",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.92745077,13.25637166,22.00897936,21.69425012,22.62489152,22.71362077,8.059563474,17.51083274,27.77351622,27.77351622,27.77351622,27.77351622,27.77351622,27.77351622,27.77351622,27.77351622,27.77351622,27.77351622,27.77351622,27.77351622,27.77351622,27.77351622,27.77351622,27.77351622,27.77351622,27.77351622,27.77351622,27.77351622,,
Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.77682446,29.1702548,29.1702548,29.1702548,29.1702548,29.1702548,29.1702548,29.1702548,29.1702548,29.1702548,29.1702548,16.13792074,16.13792074,16.13792074,16.13792074,16.13792074,16.13792074,16.13792074,16.13792074,16.13792074,16.13792074,17.1691471,19.26364795,17.6903824,17.92424645,18.474743,17.4061593,17.29176225,,
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.99780531,41.99780531,41.99780531,41.99780531,41.99780531,41.99780531,41.99780531,41.99780531,41.99780531,41.99780531,41.99780531,41.99780531,41.99780531,41.99780531,41.99780531,41.99780531,41.99780528,41.99780524,41.99780526,36.83867869,39.98163545,47.13237042,43.2561194,36.45218029,37.98757926,41.04699977,38.8295984,38.82959839,,
Belize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.254268899,15.08249353,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,18.45981617,,
Bermuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.83835245,16.83835245,16.83835245,16.83835245,16.83835245,16.83835245,16.83835245,16.83835245,16.83835245,16.83835245,16.83835245,16.83835245,16.83835245,16.83835245,16.83835245,16.83835245,16.83835245,16.30630623,18.85142258,21.90020766,19.82937753,20.18733863,25.46063011,21.46572914,27.07500106,31.50026026,27.05722175,27.05722175,,
Bolivia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.846680948,3.04285672,3.817985574,4.472737026,4.123101189,4.219694757,4.41174351,3.983168493,5.963615314,7.008634677,4.908527595,5.054196099,5.054197769,5.054197749,5.054197755,5.054197764,11.67377459,11.67377459,11.67377459,11.6737746,11.59004599,11.68042033,9.622301869,9.62230187,9.622301868,9.703906368,9.703906368,9.703906368,,
Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.37626922,49.3762708,47.8367762,49.57118103,49.79483176,51.0215583,37.07078956,37.79149447,36.70634154,35.75750154,35.02377645,35.78524647,35.04855306,33.76369632,35.00193128,33.58968032,33.94734036,35.72552508,36.60426196,34.841766,36.18698604,36.31545617,35.33036568,36.38883131,34.09086463,35.39151367,35.39151367,35.39151367,,
Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1056141,31.70344226,37.9097638,39.89782629,37.81277359,36.62181363,38.11080525,38.11080297,38.11080297,38.11080297,38.11080297,38.11080297,38.11080297,38.11080297,38.11080297,38.11080297,38.11080297,38.11080297,38.11080297,38.11080297,38.11080297,38.11080297,38.11080297,38.11080297,38.11080297,38.11080297,38.11080297,38.11080297,,
Brunei Darussalam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,3.319932444,,
Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.363683431,7.095990329,7.095990279,3.744984396,7.297830375,10.5972087,10.5972087,21.58752007,21.58752007,21.58752007,1.240339926,1.240339926,77.68446962,77.68446962,77.68446962,7.156010721,7.156010721,7.156010721,8.043209049,8.275711602,9.68805025,5.893610903,5.900630122,5.895173384,5.852188051,5.809889271,5.765076961,5.78961792,,
Central African Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.396946565,7.877136487,10.49788864,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,9.245991129,,
Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.26068565,39.38068176,39.60387542,40.86216813,40.78435738,41.24717408,41.72750533,42.62054848,42.13293484,45.30290179,43.99976082,42.00708708,41.59413449,40.94256863,35.20866191,36.0634714,36.26660593,36.97505332,35.8361315,35.82586882,35.73278476,36.65360116,37.23868076,36.36328298,37.40590346,38.8938131,37.9993103,37.99931046,,
Central Europe and the Baltics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.55803695,36.78830176,35.84684019,36.25184008,35.63774003,34.20146648,34.90523105,54.54558038,55.55329149,55.49561156,55.64626377,52.04690917,59.0005203,57.14151915,57.17621158,62.1673393,63.69193406,65.49699453,63.97524499,60.9823631,61.3923273,60.92620206,62.71192472,62.66808902,63.08786541,63.64355756,63.40332866,64.5476822,,
Channel Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.05188012,15.38922619,16.40635323,16.96184498,16.24686686,21.98728162,24.89608504,25.67066613,23.14917318,24.98039568,26.38067501,26.86247301,30.11567253,37.91004003,37.50627337,16.10051239,14.29036151,11.22249832,19.42971743,17.2236881,21.05239056,18.58623723,12.81072587,16.65179593,27.80398111,24.22612554,20.38382572,20.9564901,,
China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.83865169,38.35344484,39.55085116,35.22563181,35.51990822,37.97840679,37.26247045,38.37397556,40.79017417,41.81707972,42.87727496,42.73418334,43.88126168,43.65374621,43.14194723,42.44488824,42.32898564,42.07008245,41.38309691,41.38309691,41.38309691,41.45126852,41.45126852,41.45126852,41.45126852,41.45126852,41.45126852,41.45126852,,
Cote d'Ivoire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6992105,13.6992105,13.6992105,13.6992105,13.6992105,14.5179833,15.68590623,14.98979586,14.98979586,14.98979586,14.98979586,14.98979586,14.98979586,14.98979586,14.98979586,14.98979586,14.98979586,14.98979586,14.98979586,14.98979586,14.98979586,14.98979586,14.98979586,14.98979586,14.98979586,14.98979586,14.98979586,14.98979586,,
Cameroon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.955785232,6.786341498,8.229970021,7.481870711,3.950153742,5.021580459,5.338532177,6.812012439,8.889445711,5.520836333,1.819030516,3.329144589,11.00889752,10.5428645,10.5428645,10.5428645,7.902332577,7.902332576,7.611958329,7.611958329,7.611958329,7.611958329,7.611958329,7.611958329,7.611958329,7.611958329,7.611958329,7.611958329,,
"Congo, Dem. Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
