"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Antigua and Barbuda","ATG","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","13.0011852599591","12.5313950465233","11.689425472807","11.2936139289826","10.451476125867","10.1496563093391","9.2880147230757","8.99474038510684","8.44792590801077","8.18243226552095","6.96485116433757","6.89257571225082","6.8225981107244","6.18220371726706","6.24191439225451","6.12199719390726","6.00951100384099","5.6057847144813","5.53494489158468","5.21484796329351","5.19044514779129","5.46189797043799","5.43401644554661","5.6072672336701","5.29604936604484","5.43176329455666","4.78184255209033","4.65008238621269","4.73543749203681","4.57281001427176","3.61308461086515","3.63711202127437","3.22671942088576","3.79495549173189","3.70439252845089","3.81831249859081","4.14858793610144","4.22618592154036","3.98458027332302","3.87964290990971","3.89439259159435","3.97444262852718","4.07645612942011","3.04631919783673","2.82799945435969","2.84867343044752","2.76565143381297","2.81485640586589","2.76542956272868","2.85449612223031","3.24640458145436","3.08702046554842","3.14619292407119","3.38080317055106","3.30501186119135","3.33011010796237","","","","",
"Austria","AUT","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","7.0967239889228","6.1645391776292","5.76937288257158","5.77485293550249","4.49149697860555","4.47022027993659","4.94805236939019","4.54541315138202","3.94436226817062","3.68607890057477","3.70863172435838","3.57670927992153","3.25651785634554","3.33661173870901","3.37782174948143","3.509570002566","3.33084403456717","3.45058485481737","3.84605170592795","4.36806969587558","4.91096194595529","5.73251951600028","6.60315939694622","6.71034036247667","7.55743745958538","8.07089849352527","9.24706276174892","9.5405271143445","13.5970201936677","11.6059804257894","8.84469231106582","8.99554925286854","9.07851464862719","9.033106768283","8.32056869605963","8.76708641596573","8.67235589962743","8.64688405340645","8.18731773631287","9.42574503939035","8.98495653967744","9.16286018048265","8.47961906049712","8.34772515884302","8.23907945791911","9.0769300764722","9.96273821144691","11.0316585022914","11.696340251408","12.7165069382309","13.4052176849339","13.3140209945013","13.5081422037144","14.5485031009873","13.7863117632391","14.1425049057928","","","","",
"Azerbaijan","AZE","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0744998914030488","0.0763675757686297","0.0956871894590961","0.108386060955153","0.121041189417905","0.130364255351102","0.155872294669782","0.163263871179568","0.158696135532116","0.172170567900277","0.168073208209905","0.122275762163594","0.103707329403909","0.19738621793646","0.0937616219477905","0.186212027887862","0.181367643072348","0.725881464347758","0.641493932464313","0.61374994565267","0.777480873927344","0.768805833278734","0.718053576259431","0.694879260297814","0.595701819956022","","","","","",
"Burundi","BDI","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belgium","BEL","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0187459676110298","0.036621203852103","0.0451430655203958","0.0396764065788533","0.0955367537336756","0.141093656397034","0.148064188909755","0.12270309635439","0.12864183202472","0.139327328909705","0.278606471087722","0.274841512851576","0.357929820670519","0.44463872094599","0.423218459720795","0.457276672592112","0.858753661674056","0.690225058440688","0.663784061196301","0.633924374353835","0.50516173583094","0.460561288817942","0.654259862402992","0.634110915881972","0.592686320863382","0.666799514681789","0.728927431443048","0.719354782428193","0.80293650686291","0.84881273901213","0.977486974649333","1.03345204250636","1.20284240173137","1.4292351002776","1.72271366593327","2.00467439394811","2.39657366587184","2.8717545005951","2.9583519114725","3.48054443314288","3.46971731307405","3.46076621912916","3.4690486751157","","","","",
"Benin","BEN","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","90.7026203236626","88.3025949497236","88.1859548518603","88.049014065388","87.304331603351","91.8623851461016","90.56815050718","89.0927672798433","89.6160162357026","89.5771690510517","91.861053283299","90.9824905509105","90.7646155196018","90.9184706881903","89.0176344297916","90.5048692813395","91.6449585566688","91.6974436290762","93.5760765415139","80.9978842061861","81.7898149366857","81.7232061748896","81.7634744874972","81.8647084632873","81.5989453338603","77.1128428803038","73.7449915504471","72.9217992953827","66.863122192637","58.8562393136528","56.9572586986483","54.6992698935656","53.0583003704033","52.2470743885276","53.5475546006158","50.2162245780988","47.5701861527272","47.8222607235904","46.7918033992998","39.8838781833709","39.8339276223865","39.6104513968181","42.3426794864414","41.3263290275963","","","","","",
"Burkina Faso","BFA","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bangladesh","BGD","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","78.3556002355313","79.0373116856027","75.3405035523688","74.2321174882417","74.7577353080692","71.9807250751656","72.1939572363643","71.1915686747869","69.9381388426894","67.2572301318283","66.6605087101845","64.5431947743534","66.0005013382497","64.2646563736171","62.0346093867294","60.5499409601667","55.7029187328587","55.3113542626915","54.2734306019683","53.1251359142157","53.8990676077748","51.8530488297652","49.4786612190197","48.353938299783","44.6374832029844","42.7503863086524","42.3085686487986","41.1995428902118","41.5481137410038","40.9447724155091","38.1421254948957","37.9352812601648","36.6250314406638","36.542526548984","35.71434870117","33.7771526408169","32.7237392561547","31.5295415968889","30.3033365153276","28.2991958769394","27.6017849535636","26.6198500635199","26.3864594070457","25.5764034152313","","","","","",
"Bulgaria","BGR","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","1.39891541387776","1.30412535021187","1.16611610085175","1.11078902305829","1.0185941069618","1.03259671323829","0.908473137445139","0.790187497386107","0.719255271951993","0.691865409522869","1.43299704993211","1.37220275932264","1.34174076692523","1.32718873117822","1.34662450846424","1.31967502493844","0.689040742613775","0.605271390316341","0.596274859989211","0.610954948693631","0.523463183171652","0.733940904478212","0.611407920363794","0.725336204084664","0.848022448063603","0.932552679123391","1.12490666334589","2.0394628816158","2.30023696823492","2.93903932864708","2.78351674980792","3.38298362728435","3.51975779139264","3.76333335917241","3.47285117403874","3.6346053959727","3.37448092411921","3.81776029060204","4.25857300738994","5.05182621268437","4.99040475960447","5.93942686065356","6.63252863173702","5.9962969431563","","","","","",
"Bahrain","BHR","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Bahamas, The","BHS","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3268794612856","2.58510089256596","3.67037703120936","4.40557717995684","11.3786721409946","10.3882510099131","9.16210566847273","6.11357569059051","5.06794840287137","5.27630207115278","4.13181078774018","4.32556070936919","4.14327846045783","4.14791149552092","3.785215624024","3.60523470642822","3.42381998643408","3.41581942675892","3.01443431208524","2.88842061159925","2.75982108293564","2.50055782954207","2.6705833773562","2.75658566372131","17.8202112523402","","","","","",
"Belarus","BLR","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.447602786830615","0.496903985586448","0.640426751470786","0.804733896108476","1.2820562662577","1.57844809744048","1.99400064233061","2.19944119739943","2.42025720469831","2.62825559539077","3.03232582680602","3.36423972634796","3.40219383556572","3.27256389427412","3.21582206469973","3.6154062261657","3.7412379929521","3.84222183963766","3.84412282677375","4.08247000397358","4.32753696060021","4.25518056214298","4.14597777851005","4.46470239775571","4.01400918111703","","","","","",
"Belize","BLZ","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bermuda","BMU","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","19.0663468660717","19.2383204616949","19.1240051322063","18.0641566778879","16.8970566186571","17.0811396058474","16.6019757818545","15.3200666966287","14.5272350939395","30.1213705723509","31.2772868541811","31.9008520538207","35.3576611078856","35.4057757005904","36.5017946179319","39.2213319139147","29.7035974456586","31.6566056356227","28.2836736130983","27.666850035107","28.1067731752859","25.733398024669","25.8362506177304","23.8311767008328","21.6653002230328","19.3497997053335","17.5108696996684","17.0940346379764","17.1624920633038","12.3446399410901","16.0801165672608","13.5542064688611","13.1573568260453","13.2550575120276","12.3183992896924","10.220039078777","12.7555905997619","12.1909237131292","12.0457267265154","12.7465229613223","12.5576227881279","11.3904632744863","12.2267477655495","11.1414256439765","","","","","",
"Brazil","BRA","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","51.0240349267096","48.7984291560992","44.6349077257001","42.7105217304817","41.0597018033728","38.3906194115548","37.7525258134822","35.2348425254327","34.6908080083399","35.4773820759973","36.8168844711667","36.5482032830661","38.9196338006348","40.423314894156","39.1191154772289","37.7244381022865","37.9425596623364","36.8171635879576","36.4280939348687","24.233752461638","23.3526982992526","23.2492440976065","22.6021921793081","22.7133155237463","21.4609515192648","20.4699548069667","19.755025029911","19.9089820559896","20.4233464972429","19.0360225028828","19.4075902878085","20.6101958854848","21.6732787934319","21.9910531410516","22.0867128139806","22.355516235077","22.8485452380112","22.9443032907005","23.7414714777268","23.0340832332202","21.9678999614575","21.0372689096918","20.5446782881997","20.353144637472","","","","","",
"Barbados","BRB","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","8.94510292848318","8.62918991627292","4.18755751940055","2.30821304198466","1.75468453902893","1.25733848670698","1.09514848651957","1.0991662476277","0.986698812745518","0.69712510909945","0.66885977568727","0.570885416368436","0.491980914393288","0.384799507870658","0.326947926795534","0.326466046572841","0.273626775320285","0.275524192642201","0.191027205086833","0.130002640588156","0.0782497858116956","0.0386727438121229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Bhutan","BTN","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","48.9024122022508","48.2537780238729","49.4270089126381","50.0754086732859","49.0488748446159","46.3210805215082","45.3567112744633","44.6360694961799","42.8729660368653","34.5314304522804","36.4295972495563","33.8031527836348","34.9808743283703","36.202991318426","34.9275595632501","35.5836801697392","34.5849979784644","30.0453356102788","31.4162217873149","28.5365442018939","29.8716664097426","28.8065355162469","28.3180369603291","25.1954302118686","24.4147961772417","24.0299841462896","23.6683508338233","22.8058424595099","24.9339854493563","23.2452908679214","24.6915823536007","22.2194856201266","21.442837566849","19.9775964024667","","","","","",
"Central African Republic","CAF","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","5.32752963251266","5.19434488859375","4.91042264100484","4.57578448752677","4.25561065123666","3.74821870306418","3.73009266365772","3.99957635814324","4.39590387161307","4.62328092130978","5.44305389846321","5.39338478560923","4.98794571768247","4.90388461881788","4.77870241824023","3.7489942034385","3.69925642247877","3.627483235099","3.82097369584138","3.73663818872069","3.98431796602481","3.88537923182249","3.9994523408712","4.42940542883062","4.2248063159653","4.39209854581508","4.51381738164101","4.41329483351637","4.22603345223719","3.96344451235368","4.80345122729629","4.80015895501671","4.68373462983859","4.52467949769519","4.93681128079344","5.04622547014669","4.65283934399743","4.53433592799304","4.82738820919323","4.89588986175518","4.84123500806882","4.5155711801249","4.94417697481357","4.61576242902846","4.92194462434256","4.68805663294154","4.58729730548341","4.6181675741507","4.33079086688175","4.2840669493302","4.16944402255858","4.14699966579488","4.2837652006103","4.43483213374926","4.14835383818147","4.10283518248914","","","","",
"Central Europe and the Baltics","CEB","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","1.60483028215064","1.55835045135601","1.49914408846903","1.49488319341326","1.46158968735428","1.99380739199685","1.93968917208463","1.93339714614721","1.80492947843619","1.9992859283559","1.55303156391459","1.6176501977609","1.68503000367733","1.52400978191379","1.45466627269142","1.34683625565064","1.26717864970559","1.19699184912421","1.08615028501484","0.962142902042558","0.971262306131323","1.17243236111839","1.14450110246161","1.16181273159415","1.25541091647372","1.30478991606644","1.46887296274255","1.25717517937017","1.21445813770717","1.16370805562708","1.79576749013286","2.06013760837684","2.395900337134","3.46827332753663","3.61374220761045","3.58044519316196","4.03566272388681","4.40043008850096","4.55838066695831","4.68850850054947","4.79005265363934","4.73425791563633","4.86780113740906","5.08642847872977","5.24538312366896","5.27637240450038","5.21339007019957","5.38244514362723","5.89766822062487","6.8337160053549","7.35352372217022","7.47197373804666","8.02302721297956","8.27643813133435","8.2012381776807","7.08981409983029","","","","",
"Switzerland","CHE","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","4.64987544605049","4.29235499490422","4.4019888345329","3.61591084937638","3.65462256883664","3.5350141030527","3.00580261619495","2.79063921253509","2.4690164919445","2.05209028211556","1.52778759520789","1.40900234860165","1.2906096861893","1.27675255013906","1.12964455553168","1.16046519640343","1.12150857352409","1.10311409910136","2.0701862573922","2.37820171160419","2.35627984603836","2.98754960836074","3.41176965896407","3.19240153331028","3.31177293931104","3.43608272972437","3.54252889009205","3.6635695080269","3.65987752601437","3.7700847332463","2.80172242326524","3.0396485603756","2.93228585361985","3.01434182568494","2.78467306973026","3.01177640452731","3.24543075370835","2.79995635076731","2.81642762612772","2.78891838578824","2.66559697009931","2.67652454578614","2.62616702178451","2.78294254294337","2.75859548901576","2.90971543712752","2.82101235967949","2.84074457494516","3.00534316792093","3.10590351253279","3.50925658973119","3.16339516942644","3.49423584177504","3.68025247030909","3.39697837883831","3.87172199131197","","","","",
"Channel Islands","CHI","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","16.0285557804982","15.3416767279121","15.5851677186457","16.5315756731937","18.4675729688943","18.3152605310911","18.4956226409147","19.1334119028562","18.6604891410751","18.9203178348372","18.7261944374171","21.0976221060621","22.507547327089","22.7984574144503","23.250842771202","23.1338054333314","23.4161344095141","21.4615544540371","19.2767443903618","20.1099900959038","21.8537425494141","22.1945990964614","20.0596949580519","19.4643978138335","19.1387332710311","18.0601756023425","16.0194485028608","15.9990691924781","15.7577302840951","16.6096582670961","16.6433230543807","16.5138563486194","15.4013326032691","15.424159058022","14.6836037263138","14.662597166677","15.1935359893108","15.7896946717034","16.4147467465603","14.4416774114157","16.0382275905195","15.4629906573605","16.2053549080886","12.3117595876553","11.3084947426298","","","","",
"China","CHN","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","39.4409078910045","38.4295677352917","37.9092984153464","37.7182107997996","34.7635861836982","34.1367276601625","31.7689475291903","29.7127786312763","29.6221220303918","30.0881631693403","30.6645561546435","30.0768026221113","29.2206950510649","27.7207260051012","27.2701479823307","26.6259886642636","25.6074597532516","24.5659524466745","24.4074149663636","23.0172055561073","23.8631024315701","23.2085847694492","22.0232930550345","20.9795332236687","19.444882804759","18.927812063894","18.9473821600054","18.6005199700111","18.1569953876706","17.271950708042","15.8882052351252","14.6640654788823","12.3556127304522","10.3245563810471","8.98369368735178","8.0884922699961","6.84437820979196","6.02778170575183","5.294013643866","4.41739304126871","3.80164967177531","3.40484562098949","3.01955761985074","2.88335408767616","","","","","",
"Cote d'Ivoire","CIV","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","66.2844817753735","64.6538007542969","64.7953238105147","64.2282315207544","63.0504317509223","60.5962713921106","61.572674393586","59.6492740925726","61.0881827249039","62.3205891570041","64.8286226765611","67.4786184340551","71.6529772760553","72.8718472284245","71.8956498784082","67.1117449331542","67.9762475292614","69.1353518818153","69.3080576915851","45.8097800796204","46.1004179214265","43.672592629363","43.5112618376258","43.7089292990523","45.0607240160699","41.4001500036102","41.7544792813242","42.6863721145736","36.737310175404","39.0381793051038","40.8484504528206","39.0159484085117","42.1088645279756","40.401661369332","40.1077361802016","41.8465264831679","39.8937955451181","39.2315116008495","40.0452156414","41.2159716441356","42.196467018514","40.099884766097","38.4333155896245","38.4747697205309","","","","","",
"Cameroon","CMR","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","87.6552815483909","87.4312909336883","87.365455351971","86.9903700608063","84.940402599931","86.0224516454066","82.7361672206674","82.4643890079666","81.7771316617392","81.2163551419766","79.4157341903802","77.8626724454946","77.0681343799813","76.458359597854","75.3789046323702","76.1060199991689","76.6034529114994","76.1783807885317","75.4301434815654","73.1604645793389","74.4364281038708","75.6642053464525","75.131817844792","75.2108988280949","76.0756788754787","76.3669389829624","75.695413908638","75.5812051679559","76.9434866954702","75.406907949686","76.1649210661725","79.4418741580433","78.3333899429302","77.9185956278496","79.4416449088198","72.3618963976218","63.3025986179823","64.0671015556052","61.6300736850844","61.1059150399036","65.002672887244","64.6628323339707","63.0861016948221","61.8954622607176","","","","","",
"Congo, Dem. Rep.","COD","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","83.3330563429817","83.4618328938928","82.8773615439714","82.9455848873314","83.1865985798135","84.3271813509229","84.2121568149818","84.420397523121","83.3845687593315","85.2723212883056","83.8070744184318","86.3694173266629","83.752324950334","82.3498701388982","85.1115256351622","86.2492059306404","85.6926224247663","85.4421039794032","86.1279372803374","80.8684393402223","83.4342706649927","84.6039618529616","85.6287962489938","88.0911375365214","87.1641927557169","86.9923589373579","88.2249691675779","88.8962200487008","91.5475199798684","93.4347351842242","93.8867754669279","93.90219738763","93.6835316437892","93.2401169091761","92.9053758456676","92.6460869119741","92.4250250194627","92.1673879608658","92.5212754481994","90.4281125100557","89.833068813127","58.5889518653956","63.1298026229739","67.1973601204066","","","","","",
"Congo, Rep.","COG","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","61.4845040509714","60.7417870323962","61.5246675504448","61.792213962276","62.1823941675527","57.7501497952386","61.8095639607004","60.605255861652","61.8213244537163","60.8660576274578","60.1994067882829","57.9188753134913","52.7791358250829","55.7272573766116","54.7743090753794","57.0422825420838","57.5189233660898","60.6011654535485","59.8623428638743","46.3867779176389","45.563587084782","47.266037240953","48.0592908787406","54.9439992734734","46.8933434914511","51.9400272483517","54.7909106320576","55.2675355006445","53.768303668847","39.7401221628688","38.5727355211336","42.2190478566795","39.3264069044402","40.4890898556265","40.8435178352236","51.0972034336204","41.1473983805655","41.6237830268309","39.4418364158737","39.1864862834059","49.209828448684","44.7034695618566","44.6475406682379","45.7489841570739","","","","","",
"Colombia","COL","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","31.9250259985482","27.4239068899163","24.3980181524751","22.4532692847522","28.0425327854026","27.0759828356215","26.5619615240153","27.6669815493797","28.9264333800102","26.7280081319226","26.1151974908199","26.1820465387257","25.3348250144636","25.2008519458608","25.6207079715257","23.7890100801241","23.4274702923932","23.4167263995451","23.5229377428576","22.1795492846455","21.3815091463365","18.299914277486","17.3317322261754","17.5277874615457","17.5775693963167","16.9816505568692","11.6924997165652","11.2880229761524","13.3015188524048","12.7051365610171","11.9989859106716","12.7778616854717","13.5585046395288","11.7032625862879","11.5031568347484","11.236308391585","11.8278922518979","11.3098027979652","11.1485742874499","10.604000484701","9.99489689726569","9.88314670292549","9.02395274505123","8.92039478156853","","","","","",
"Comoros","COM","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
